threshold	rice_sn	rice_sp	rice_f1	ath_sn	ath_sp	ath_f1	min_sn	min_sp	mean_sp	mean_sn	mean_f1
0.0	1.0	0.0	0.5095541401273885	1.0	0.0	0.39408866995073893	1.0	0.0	0.0	1.0	0.45182140503906376
0.011025766842067242	1.0	0.0	0.5095541401273885	1.0	0.0	0.39408866995073893	1.0	0.0	0.0	1.0	0.45182140503906376
0.011025767773389816	1.0	0.012987012987012988	0.5128205128205128	1.0	0.0	0.39408866995073893	1.0	0.0	0.006493506493506494	1.0	0.4534545913856258
0.01947091706097126	1.0	0.012987012987012988	0.5128205128205128	1.0	0.0	0.39408866995073893	1.0	0.0	0.006493506493506494	1.0	0.4534545913856258
0.01947091892361641	1.0	0.025974025974025976	0.5161290322580645	1.0	0.0	0.39408866995073893	1.0	0.0	0.012987012987012988	1.0	0.4551088511044017
0.01992061547935009	1.0	0.025974025974025976	0.5161290322580645	1.0	0.0	0.39408866995073893	1.0	0.0	0.012987012987012988	1.0	0.4551088511044017
0.01992061734199524	1.0	0.03896103896103896	0.5194805194805194	1.0	0.0	0.39408866995073893	1.0	0.0	0.01948051948051948	1.0	0.45678459471562916
0.02365615963935852	1.0	0.03896103896103896	0.5194805194805194	1.0	0.0	0.39408866995073893	1.0	0.0	0.01948051948051948	1.0	0.45678459471562916
0.02365616150200367	1.0	0.05194805194805195	0.5228758169934641	1.0	0.0	0.39408866995073893	1.0	0.0	0.025974025974025976	1.0	0.45848224347210154
0.024516930803656578	1.0	0.05194805194805195	0.5228758169934641	1.0	0.0	0.39408866995073893	1.0	0.0	0.025974025974025976	1.0	0.45848224347210154
0.024516932666301727	1.0	0.05194805194805195	0.5228758169934641	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.03003906662443248	1.0	0.45945771047693007
0.026553303003311157	1.0	0.05194805194805195	0.5228758169934641	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.03003906662443248	1.0	0.45945771047693007
0.026553304865956306	1.0	0.06493506493506493	0.5263157894736842	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.03653257311793897	1.0	0.4611776967170401
0.027827387675642967	1.0	0.06493506493506493	0.5263157894736842	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.03653257311793897	1.0	0.4611776967170401
