profile	evaluation_species	split	selected_method	threshold	feature_count	bio_feature_count	auc	auprc	sensitivity	specificity	precision	f1	tp	fp	tn	fn
sequence_plm_expression	rice	validation	meta	0.46865679569539903	6703	47	0.8243506493506494	0.7506004720614131	0.875	0.5714285714285714	0.5147058823529411	0.6481481481481481	35	33	44	5
sequence_plm_expression	rice	test	meta	0.46865679569539903	6703	47	0.8639610389610389	0.7892201176757744	0.9	0.5844155844155844	0.5294117647058824	0.6666666666666666	36	32	45	4
sequence_plm_expression	arabidopsis	validation	meta	0.46865679569539903	6703	47	0.8371951219512195	0.6842329151516378	0.8	0.7398373983739838	0.5	0.6153846153846154	32	32	91	8
sequence_plm_expression	arabidopsis	test	meta	0.46865679569539903	6703	47	0.7949186991869919	0.5508772105392717	0.75	0.6910569105691057	0.4411764705882353	0.5555555555555556	30	38	85	10
