threshold	rice_sn	rice_sp	rice_f1	ath_sn	ath_sp	ath_f1	min_sn	min_sp	mean_sp	mean_sn	mean_f1
0.0	1.0	0.0	0.5095541401273885	1.0	0.0	0.39408866995073893	1.0	0.0	0.0	1.0	0.45182140503906376
0.0018861073767766356	1.0	0.0	0.5095541401273885	1.0	0.0	0.39408866995073893	1.0	0.0	0.0	1.0	0.45182140503906376
0.0018861074931919575	1.0	0.012987012987012988	0.5128205128205128	1.0	0.0	0.39408866995073893	1.0	0.0	0.006493506493506494	1.0	0.4534545913856258
0.0023200171999633312	1.0	0.012987012987012988	0.5128205128205128	1.0	0.0	0.39408866995073893	1.0	0.0	0.006493506493506494	1.0	0.4534545913856258
0.002320017432793975	1.0	0.012987012987012988	0.5128205128205128	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.010558547143912998	1.0	0.4544300583904544
0.005028098821640015	1.0	0.012987012987012988	0.5128205128205128	1.0	0.008130081300813009	0.39603960396039606	1.0	0.008130081300813009	0.010558547143912998	1.0	0.4544300583904544
0.005028099287301302	1.0	0.012987012987012988	0.5128205128205128	1.0	0.016260162601626018	0.39800995024875624	1.0	0.012987012987012988	0.014623587794319503	1.0	0.4554152315346345
0.005163232330232859	1.0	0.012987012987012988	0.5128205128205128	1.0	0.016260162601626018	0.39800995024875624	1.0	0.012987012987012988	0.014623587794319503	1.0	0.4554152315346345
0.005163232795894146	1.0	0.012987012987012988	0.5128205128205128	1.0	0.024390243902439025	0.4	1.0	0.012987012987012988	0.018688628444726005	1.0	0.4564102564102564
0.0057976134121418	1.0	0.012987012987012988	0.5128205128205128	1.0	0.024390243902439025	0.4	1.0	0.012987012987012988	0.018688628444726005	1.0	0.4564102564102564
0.005797613877803087	1.0	0.012987012987012988	0.5128205128205128	1.0	0.032520325203252036	0.4020100502512563	1.0	0.012987012987012988	0.02275366909513251	1.0	0.4574152815358845
0.006471217609941959	1.0	0.012987012987012988	0.5128205128205128	1.0	0.032520325203252036	0.4020100502512563	1.0	0.012987012987012988	0.02275366909513251	1.0	0.4574152815358845
0.006471218075603247	1.0	0.025974025974025976	0.5161290322580645	1.0	0.032520325203252036	0.4020100502512563	1.0	0.025974025974025976	0.029247175588639006	1.0	0.4590695412546604
0.006795101333409548	1.0	0.025974025974025976	0.5161290322580645	1.0	0.032520325203252036	0.4020100502512563	1.0	0.025974025974025976	0.029247175588639006	1.0	0.4590695412546604
0.006795101799070835	1.0	0.025974025974025976	0.5161290322580645	1.0	0.04065040650406504	0.40404040404040403	1.0	0.025974025974025976	0.03331221623904551	1.0	0.46008471814923424
0.00826480332762003	1.0	0.025974025974025976	0.5161290322580645	1.0	0.04065040650406504	0.40404040404040403	1.0	0.025974025974025976	0.03331221623904551	1.0	0.46008471814923424
0.008264804258942604	1.0	0.025974025974025976	0.5161290322580645	1.0	0.04878048780487805	0.40609137055837563	1.0	0.025974025974025976	0.03737725688945201	1.0	0.46111020140822007
0.008832051418721676	1.0	0.025974025974025976	0.5161290322580645	1.0	0.04878048780487805	0.40609137055837563	1.0	0.025974025974025976	0.03737725688945201	1.0	0.46111020140822007
0.00883205235004425	1.0	0.025974025974025976	0.5161290322580645	1.0	0.056910569105691054	0.40816326530612246	1.0	0.025974025974025976	0.041442297539858515	1.0	0.4621461487820935
0.009090529754757881	1.0	0.025974025974025976	0.5161290322580645	1.0	0.056910569105691054	0.40816326530612246	1.0	0.025974025974025976	0.041442297539858515	1.0	0.4621461487820935
0.009090530686080456	1.0	0.03896103896103896	0.5194805194805194	1.0	0.056910569105691054	0.40816326530612246	1.0	0.03896103896103896	0.047935804033365004	1.0	0.46382189239332094
0.009151279926300049	1.0	0.03896103896103896	0.5194805194805194	1.0	0.056910569105691054	0.40816326530612246	1.0	0.03896103896103896	0.047935804033365004	1.0	0.46382189239332094
0.009151280857622623	1.0	0.03896103896103896	0.5194805194805194	1.0	0.06504065040650407	0.41025641025641024	1.0	0.03896103896103896	0.052000844683771516	1.0	0.46486846486846484
0.009327295236289501	1.0	0.03896103896103896	0.5194805194805194	1.0	0.06504065040650407	0.41025641025641024	1.0	0.03896103896103896	0.052000844683771516	1.0	0.46486846486846484
0.009327296167612076	1.0	0.03896103896103896	0.5194805194805194	1.0	0.07317073170731707	0.41237113402061853	1.0	0.03896103896103896	0.056065885334178014	1.0	0.465925826750569
0.009537577629089355	1.0	0.03896103896103896	0.5194805194805194	1.0	0.07317073170731707	0.41237113402061853	1.0	0.03896103896103896	0.056065885334178014	1.0	0.465925826750569
0.00953757856041193	1.0	0.03896103896103896	0.5194805194805194	1.0	0.08130081300813008	0.41450777202072536	1.0	0.03896103896103896	0.06013092598458452	1.0	0.46699414575062237
0.009586159139871597	1.0	0.03896103896103896	0.5194805194805194	1.0	0.08130081300813008	0.41450777202072536	1.0	0.03896103896103896	0.06013092598458452	1.0	0.46699414575062237
0.009586160071194172	1.0	0.03896103896103896	0.5194805194805194	1.0	0.08943089430894309	0.4166666666666667	1.0	0.03896103896103896	0.06419596663499103	1.0	0.4680735930735931
0.009678050875663757	1.0	0.03896103896103896	0.5194805194805194	1.0	0.08943089430894309	0.4166666666666667	1.0	0.03896103896103896	0.06419596663499103	1.0	0.4680735930735931
0.009678051806986332	1.0	0.05194805194805195	0.5228758169934641	1.0	0.08943089430894309	0.4166666666666667	1.0	0.05194805194805195	0.07068947312849752	1.0	0.46977124183006536
0.010439942590892315	1.0	0.05194805194805195	0.5228758169934641	1.0	0.08943089430894309	0.4166666666666667	1.0	0.05194805194805195	0.07068947312849752	1.0	0.46977124183006536
0.01043994352221489	1.0	0.05194805194805195	0.5228758169934641	1.0	0.0975609756097561	0.418848167539267	1.0	0.05194805194805195	0.07475451377890402	1.0	0.47086199226636555
0.010682892985641956	1.0	0.05194805194805195	0.5228758169934641	1.0	0.0975609756097561	0.418848167539267	1.0	0.05194805194805195	0.07475451377890402	1.0	0.47086199226636555
0.010682893916964531	1.0	0.05194805194805195	0.5228758169934641	1.0	0.10569105691056911	0.42105263157894735	1.0	0.05194805194805195	0.07881955442931053	1.0	0.4719642242862057
0.011198355816304684	1.0	0.05194805194805195	0.5228758169934641	1.0	0.10569105691056911	0.42105263157894735	1.0	0.05194805194805195	0.07881955442931053	1.0	0.4719642242862057
0.011198356747627258	1.0	0.05194805194805195	0.5228758169934641	1.0	0.11382113821138211	0.42328042328042326	1.0	0.05194805194805195	0.08288459507971703	1.0	0.47307812013694367
0.011379044502973557	1.0	0.05194805194805195	0.5228758169934641	1.0	0.11382113821138211	0.42328042328042326	1.0	0.05194805194805195	0.08288459507971703	1.0	0.47307812013694367
0.011379045434296131	1.0	0.05194805194805195	0.5228758169934641	1.0	0.12195121951219512	0.425531914893617	1.0	0.05194805194805195	0.08694963573012354	1.0	0.4742038659435406
0.01209961622953415	1.0	0.05194805194805195	0.5228758169934641	1.0	0.12195121951219512	0.425531914893617	1.0	0.05194805194805195	0.08694963573012354	1.0	0.4742038659435406
0.012099617160856724	1.0	0.05194805194805195	0.5228758169934641	1.0	0.13008130081300814	0.42780748663101603	1.0	0.05194805194805195	0.09101467638053004	1.0	0.4753416518122401
0.01270133163779974	1.0	0.05194805194805195	0.5228758169934641	1.0	0.13008130081300814	0.42780748663101603	1.0	0.05194805194805195	0.09101467638053004	1.0	0.4753416518122401
0.012701332569122314	1.0	0.05194805194805195	0.5228758169934641	1.0	0.13821138211382114	0.43010752688172044	1.0	0.05194805194805195	0.09507971703093654	1.0	0.47649167193759223
0.012789031490683556	1.0	0.05194805194805195	0.5228758169934641	1.0	0.13821138211382114	0.43010752688172044	1.0	0.05194805194805195	0.09507971703093654	1.0	0.47649167193759223
0.01278903242200613	1.0	0.05194805194805195	0.5228758169934641	1.0	0.14634146341463414	0.43243243243243246	1.0	0.05194805194805195	0.09914475768134304	1.0	0.47765412471294827
0.012902564369142056	1.0	0.05194805194805195	0.5228758169934641	1.0	0.14634146341463414	0.43243243243243246	1.0	0.05194805194805195	0.09914475768134304	1.0	0.47765412471294827
0.01290256530046463	1.0	0.05194805194805195	0.5228758169934641	1.0	0.15447154471544716	0.43478260869565216	1.0	0.05194805194805195	0.10320979833174956	1.0	0.47882921284455815
0.01419554278254509	1.0	0.05194805194805195	0.5228758169934641	1.0	0.15447154471544716	0.43478260869565216	1.0	0.05194805194805195	0.10320979833174956	1.0	0.47882921284455815
0.014195543713867664	1.0	0.06493506493506493	0.5263157894736842	1.0	0.15447154471544716	0.43478260869565216	1.0	0.06493506493506493	0.10970330482525605	1.0	0.4805491990846682
0.014585888013243675	1.0	0.06493506493506493	0.5263157894736842	1.0	0.15447154471544716	0.43478260869565216	1.0	0.06493506493506493	0.10970330482525605	1.0	0.4805491990846682
0.01458588894456625	1.0	0.06493506493506493	0.5263157894736842	1.0	0.16260162601626016	0.4371584699453552	1.0	0.06493506493506493	0.11376834547566254	1.0	0.48173712970951965
0.014679908752441406	1.0	0.06493506493506493	0.5263157894736842	1.0	0.16260162601626016	0.4371584699453552	1.0	0.06493506493506493	0.11376834547566254	1.0	0.48173712970951965
0.01467990968376398	1.0	0.06493506493506493	0.5263157894736842	1.0	0.17073170731707318	0.43956043956043955	1.0	0.06493506493506493	0.11783338612606906	1.0	0.48293811451706187
0.015029308386147022	1.0	0.06493506493506493	0.5263157894736842	1.0	0.17073170731707318	0.43956043956043955	1.0	0.06493506493506493	0.11783338612606906	1.0	0.48293811451706187
0.015029309317469597	1.0	0.06493506493506493	0.5263157894736842	1.0	0.17886178861788618	0.4419889502762431	1.0	0.06493506493506493	0.12189842677647555	1.0	0.48415236987496363
0.015628112480044365	1.0	0.06493506493506493	0.5263157894736842	1.0	0.17886178861788618	0.4419889502762431	1.0	0.06493506493506493	0.12189842677647555	1.0	0.48415236987496363
0.015628114342689514	1.0	0.06493506493506493	0.5263157894736842	1.0	0.18699186991869918	0.4444444444444444	1.0	0.06493506493506493	0.12596346742688205	1.0	0.4853801169590643
0.016239799559116364	1.0	0.06493506493506493	0.5263157894736842	1.0	0.18699186991869918	0.4444444444444444	1.0	0.06493506493506493	0.12596346742688205	1.0	0.4853801169590643
